"STATISTIC","Statistic Label","TLIST(A1)","Year","C03635V04375","Day","C04349V05129","Hourly Consumption","C04540V05324","Electricity Users","UNIT","VALUE"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1058"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1065"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1063"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1062"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1058"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1054"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","295","21 October","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1045"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1048"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1048"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1047"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1047"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1045"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1048"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1059"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1066"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1067"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1067"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1073"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1072"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1071"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1062"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1056"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1066"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1064"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1060"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1067"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1066"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1063"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1062"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1064"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","296","22 October","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1061"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1061"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1058"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1057"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1058"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1058"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1068"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1078"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1081"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1085"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1088"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1091"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1086"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1086"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1090"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1084"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1073"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1060"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1057"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1067"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1072"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1074"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1095"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1093"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","297","23 October","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1092"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1095"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1094"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1094"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1098"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1103"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1098"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1082"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1081"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1079"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1077"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1076"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1079"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1084"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1090"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1086"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1076"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1069"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1066"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1072"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1080"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1081"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1075"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1071"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","298","24 October","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1071"
